USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,NumDate,Date,latitude,longitude,COORDINATEUNCERTAINTYINMETERS,NK
http://arctosdb.org/home/data/,MSB:Para:24748,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",19-Aug-15,2015,19-Aug-15,50.53335202,100.533777,5,272192
http://arctosdb.org/home/data/,MSB:Para:24749,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",19-Aug-15,2015,19-Aug-15,50.53265397,100.534125,5,272193
http://arctosdb.org/home/data/,MSB:Para:24750,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",19-Aug-15,2015,19-Aug-15,50.53113702,100.534147,5,272195
http://arctosdb.org/home/data/,MSB:Para:24751,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",19-Aug-15,2015,19-Aug-15,50.53113702,100.534147,5,272195
http://arctosdb.org/home/data/,MSB:Para:24752,Ohbayashinema,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",19-Aug-15,2015,19-Aug-15,50.53600699,100.535543,5,272220
http://arctosdb.org/home/data/,MSB:Para:24753,Trichostrongylidae,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",19-Aug-15,2015,19-Aug-15,50.53600699,100.535543,5,272220
http://arctosdb.org/home/data/,MSB:Para:24754,Labiostomum,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24755,Labiostomum,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24756,Oxyuridae,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24757,Eugenuris,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24758,Eugenuris,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24759,Cephaluris,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24760,Cephaluris,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24761,Graphidiella,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.54444002,100.532444,5,272257
http://arctosdb.org/home/data/,MSB:Para:24762,Graphidiella,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.53576198,100.534937,5,272269
http://arctosdb.org/home/data/,MSB:Para:24763,Graphidiella,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.53576198,100.534937,5,272269
http://arctosdb.org/home/data/,MSB:Para:24764,Anoplocephalidae,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.53588402,100.535113,5,272272
http://arctosdb.org/home/data/,MSB:Para:24765,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.53802996,100.549579,3000,272315
http://arctosdb.org/home/data/,MSB:Para:24766,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.53802996,100.549579,3000,272315
http://arctosdb.org/home/data/,MSB:Para:24767,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.53802996,100.549579,3000,272315
http://arctosdb.org/home/data/,MSB:Para:24768,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.535045,100.529579,5,272324
http://arctosdb.org/home/data/,MSB:Para:24769,Arostrilepis,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",20-Aug-15,2015,20-Aug-15,50.535045,100.529579,5,272324
http://arctosdb.org/home/data/,MSB:Para:28811,Linognathoides urocitelli,Mongolia,Arhangay,"Zurkh Mountain, Tariat Sum",21-Jul-15,2015,21-Jul-15,48.13958399,100.097669,5,270021
http://arctosdb.org/home/data/,MSB:Para:28812,Linognathoides urocitelli,Mongolia,Arhangay,"Zurkh Mountain, Tariat Sum",21-Jul-15,2015,21-Jul-15,48.13958399,100.097669,5,270021
http://arctosdb.org/home/data/,MSB:Para:28813,Linognathoides urocitelli,Mongolia,Hovsgol,"Heegtsar River Valley, Chandmani-Ondor Sum",19-Aug-15,2015,19-Aug-15,50.55384401,100.498524,3000,272176
http://arctosdb.org/home/data/,MSB:Para:28814,Linognathoides urocitelli,Mongolia,Arhangay,"Zurkh Mountain, Tariat Sum",21-Jul-15,2015,21-Jul-15,48.13280798,100.098286,5,270007
http://arctosdb.org/home/data/,MSB:Para:28815,Linognathoides urocitelli,Mongolia,Bayan-Olgiy,"Huljaa River Valley, Ulaankhus Sum",5-Aug-15,2015,5-Aug-15,49.41051202,89.09044297,5,270581
http://arctosdb.org/home/data/,MSB:Para:32003,Schizorchis,Mongolia,Hentiy,"Delgerkhan Mountain, Delgerkhaan Sum",3-Aug-16,2016,3-Aug-16,47.42341197,108.97085,5,289200
http://arctosdb.org/home/data/,MSB:Para:32437,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32438,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32439,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32440,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32441,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32442,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32443,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32444,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",27-Jul-15,2015,27-Jul-15,48.904556,90.111152,5,270107
http://arctosdb.org/home/data/,MSB:Para:32445,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",27-Jul-15,2015,27-Jul-15,48.90818398,90.11411299,5,270120
http://arctosdb.org/home/data/,MSB:Para:32446,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",27-Jul-15,2015,27-Jul-15,48.90951703,90.11401702,5,270111
http://arctosdb.org/home/data/,MSB:Para:32447,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32448,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",27-Jul-15,2015,27-Jul-15,48.90951703,90.11401702,5,270111
http://arctosdb.org/home/data/,MSB:Para:32449,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Huljaa River Valley, Ulaankhus Sum",5-Aug-15,2015,5-Aug-15,49.40665299,89.08553101,5,270545
http://arctosdb.org/home/data/,MSB:Para:32450,Hoplopleura altaiensis,Mongolia,Bayan-Olgiy,"Zoolon, Bugat Sum",28-Jul-15,2015,28-Jul-15,49.90486,90.11536,500,270167
http://arctosdb.org/home/data/,MSB:Para:32461,Corrodopsylla birulai,Mongolia,Bulgan,"Tarvagatai River Valley, Teshig Sum",27 Jyly 2016,2016,27-Jul-16,49.77653196,103.565737,5,289132
http://arctosdb.org/home/data/,MSB:Para:32462,Corrodopsylla birulai,Mongolia,Dornod,"Suem Hooloi and Melhir Lake, Khalkhgol Sum",20-Aug-16,2016,20-Aug-16,47.27385501,118.944166,5,289970
http://arctosdb.org/home/data/,MSB:Para:32463,Corrodopsylla birulai,Mongolia,Hentiy,"Balj and Khumul river junction, Binder Sum",9-Aug-16,2016,9-Aug-16,48.96566698,110.619939,5,289434
http://arctosdb.org/home/data/,MSB:Para:32464,Corrodopsylla birulai,Mongolia,Hentiy,"Onon and Barh river junction, Batshireet Sum",6-Aug-16,2016,6-Aug-16,48.69778597,110.311966,5,289276
http://arctosdb.org/home/data/,MSB:Para:36048,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69863598,110.31374,3,317649
http://arctosdb.org/home/data/,MSB:Para:36049,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69992503,110.314332,3,317650
http://arctosdb.org/home/data/,MSB:Para:36050,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69854503,110.31204,3,317654
http://arctosdb.org/home/data/,MSB:Para:36051,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.69859398,110.312181,3,317655
http://arctosdb.org/home/data/,MSB:Para:36052,Anoplocephalidae,Mongolia,Hentiy,"Batshireet Sum, Onon and Barh rivers junction",18-Aug-22,2022,18-Aug-22,48.70037799,110.313231,3,317657
