USE_LICENSE_URL,,COUNTRY,STATE_PROV,VERBATIM_DATE,DEC_LAT,DEC_LONG,PHYLORDER,BEGAN_DATE,YEAR_COLLECTED,NK,SCIENTIFIC_NAME,GUID
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Hovd,6-Jul-12,46.11659,91.11222,Siphonaptera,6-Jul-12,2012,223932,Siphonaptera,MSB:Para:39205
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,20-Jul-15,48.139528,100.097869,Cestoda,20-Jul-15,2015,270002,Hymenolepididae,MSB:Para:24646
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,20-Jul-15,48.139528,100.097869,Cestoda,20-Jul-15,2015,270002,Hymenolepididae,MSB:Para:24647
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,21-Jul-15,48.13280798,100.098286,Phthiraptera,21-Jul-15,2015,270007,Linognathoides urocitelli,MSB:Para:28814
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,21-Jul-15,48.13106999,100.090618,Cyclophyllidea,21-Jul-15,2015,270017,Arostrilepis,MSB:Para:24648
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,21-Jul-15,48.13958399,100.097669,Phthiraptera,21-Jul-15,2015,270021,Linognathoides urocitelli,MSB:Para:28811
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,21-Jul-15,48.13958399,100.097669,Phthiraptera,21-Jul-15,2015,270021,Linognathoides urocitelli,MSB:Para:28812
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,21-Jul-15,48.14088,100.10016,Cyclophyllidea,21-Jul-15,2015,270022,Arostrilepis,MSB:Para:24649
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Arhangay,21-Jul-15,48.14088,100.10016,Cyclophyllidea,21-Jul-15,2015,270022,Arostrilepis,MSB:Para:24650
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,24-Jul-15,48.98731803,94.936112,Cyclophyllidea,24-Jul-15,2015,270042,Catenotaenia,MSB:Para:24651
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,24-Jul-15,49.17430898,92.33808001,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,24-Jul-15,2015,270060,Anoplocephalidae,MSB:Para:24652
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,24-Jul-15,49.17430898,92.33808001,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,24-Jul-15,2015,270060,Anoplocephalidae,MSB:Para:24654
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,25-Jul-15,49.074601,92.105117,Cyclophyllidea,25-Jul-15,2015,270062,Schizorchis,MSB:Para:24655
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,25-Jul-15,49.076386,92.105011,Strongylida,25-Jul-15,2015,270077,Graphidiella,MSB:Para:24656
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,27-Jul-15,48.904556,90.111152,Psocodea,27-Jul-15,2015,270107,Hoplopleura altaiensis,MSB:Para:32444
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,27-Jul-15,48.90951703,90.11401702,Psocodea,27-Jul-15,2015,270111,Hoplopleura altaiensis,MSB:Para:32446
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,27-Jul-15,48.90951703,90.11401702,Psocodea,27-Jul-15,2015,270111,Hoplopleura altaiensis,MSB:Para:32448
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,27-Jul-15,48.90818398,90.11411299,Psocodea,27-Jul-15,2015,270120,Hoplopleura altaiensis,MSB:Para:32445
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,27-Jul-15,48.90955,90.135748,Cyclophyllidea,27-Jul-15,2015,270133,Catenotaenia,MSB:Para:24657
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32437
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32438
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32439
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32440
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32441
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32442
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32443
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32447
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,28-Jul-15,48.90486,90.11536,Psocodea,28-Jul-15,2015,270167,Hoplopleura altaiensis,MSB:Para:32450
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56736599,88.85666801,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270190,Anoplocephalidae,MSB:Para:24653
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56736599,88.85666801,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270190,Anoplocephalidae,MSB:Para:24658
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56736599,88.85666801,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270190,Anoplocephalidae,MSB:Para:24659
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56736599,88.85666801,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270190,Anoplocephalidae,MSB:Para:24660
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56762901,88.85882501,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270192,Anoplocephalidae,MSB:Para:24661
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56762901,88.85882501,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270192,Anoplocephalidae,MSB:Para:24662
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56762901,88.85882501,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270192,Anoplocephalidae,MSB:Para:24663
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.57370396,88.858379,Cyclophyllidea,29-Jul-15,2015,270230,Catenotaenia,MSB:Para:24664
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,29-Jul-15,48.56754896,88.858493,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,29-Jul-15,2015,270251,Anoplocephalidae,MSB:Para:24665
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Oxyurida,31-Jul-15,2015,270393,Labiostomum,MSB:Para:24666
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Oxyurida,31-Jul-15,2015,270393,Eugenuris,MSB:Para:24667
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Oxyurida,31-Jul-15,2015,270393,Labiostomum,MSB:Para:24668
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Oxyurida,31-Jul-15,2015,270393,Labiostomum,MSB:Para:24669
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Rhabditida,31-Jul-15,2015,270393,Cephaluris,MSB:Para:24670
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Rhabditida,31-Jul-15,2015,270393,Cephaluris,MSB:Para:24671
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Rhabditida,31-Jul-15,2015,270393,Cephaluris,MSB:Para:24672
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Oxyurida,31-Jul-15,2015,270393,Eugenuris,MSB:Para:24673
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Oxyurida,31-Jul-15,2015,270393,Eugenuris,MSB:Para:24675
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Rhabditida,31-Jul-15,2015,270393,Ohbayashinema,MSB:Para:24676
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Cyclophyllidea,31-Jul-15,2015,270393,Schizorchis,MSB:Para:24677
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,31-Jul-15,48.145389,89.040148,Cyclophyllidea,31-Jul-15,2015,270393,Schizorchis,MSB:Para:24678
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.15872901,89.01407302,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,1-Aug-15,2015,270407,Anoplocephalidae,MSB:Para:24679
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1-Aug-15,48.145761,89.038924,Rhabditida,1-Aug-15,2015,270428,Cephaluris,MSB:Para:24674
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1-Aug-15,48.145761,89.038924,Rhabditida,1-Aug-15,2015,270428,Cephaluris,MSB:Para:24680
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1-Aug-15,48.145761,89.038924,Cyclophyllidea,1-Aug-15,2015,270428,Schizorchis,MSB:Para:24681
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1-Aug-15,48.145761,89.038924,Cyclophyllidea,1-Aug-15,2015,270428,Schizorchis,MSB:Para:24686
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.14536197,89.04014099,Oxyurida,1-Aug-15,2015,270429,Eugenuris,MSB:Para:24682
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.14536197,89.04014099,Oxyurida,1-Aug-15,2015,270429,Eugenuris,MSB:Para:24683
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.14536197,89.04014099,Oxyurida,1-Aug-15,2015,270429,Eugenuris,MSB:Para:24684
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.14536197,89.04014099,Rhabditida,1-Aug-15,2015,270429,Cephaluris,MSB:Para:24685
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.14536197,89.04014099,Rhabditida,1-Aug-15,2015,270429,Cephaluris,MSB:Para:24687
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.14536197,89.04014099,Rhabditida,1-Aug-15,2015,270429,Cephaluris,MSB:Para:24688
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.15497098,89.01084197,Cyclophyllidea,1-Aug-15,2015,270441,Anoplocephaloides,MSB:Para:24689
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.15497098,89.01084197,Cyclophyllidea,1-Aug-15,2015,270441,Anoplocephaloides,MSB:Para:24690
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.15497098,89.01084197,Cyclophyllidea,1-Aug-15,2015,270441,Anoplocephaloides,MSB:Para:24691
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.15497098,89.01084197,Cyclophyllidea,1-Aug-15,2015,270441,Arostrilepis,MSB:Para:24692
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.15497098,89.01084197,Cyclophyllidea,1-Aug-15,2015,270441,Arostrilepis,MSB:Para:24693
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1-Aug-15,48.15936,89.01305,Cyclophyllidea,1-Aug-15,2015,270456,Arostrilepis,MSB:Para:24605
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1-Aug-15,48.15936,89.01305,Cyclophyllidea,1-Aug-15,2015,270456,Arostrilepis,MSB:Para:24694
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,1 Aug. 2015,48.15725899,89.00822396,Cyclophyllidea,1-Aug-15,2015,270477,Catenotaenia,MSB:Para:24606
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,4-Aug-15,49.389683,89.188284,Strongylida,4-Aug-15,2015,270540,Graphidiella,MSB:Para:24607
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,5-Aug-15,48.15959796,89.01947801,Cyclophyllidea,5-Aug-15,2015,270543,Catenotaenia,MSB:Para:24608
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,5-Aug-15,49.40665299,89.08553101,Psocodea,5-Aug-15,2015,270545,Hoplopleura altaiensis,MSB:Para:32449
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,5-Aug-15,49.41051202,89.09044297,Phthiraptera,5-Aug-15,2015,270581,Linognathoides urocitelli,MSB:Para:28815
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,6-Aug-15,49.384617,89.178259,Strongylida,6-Aug-15,2015,270604,Graphidiella,MSB:Para:24609
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,6-Aug-15,49.377535,89.169445,Rhabditida,6-Aug-15,2015,270605,Cephaluris,MSB:Para:24610
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,6-Aug-15,49.377535,89.169445,Rhabditida,6-Aug-15,2015,270605,Cephaluris,MSB:Para:24611
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,6-Aug-15,49.377535,89.169445,Strongylida,6-Aug-15,2015,270605,Graphidiella,MSB:Para:24612
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Bayan-Olgiy,6-Aug-15,49.377535,89.169445,Strongylida,6-Aug-15,2015,270605,Graphidiella,MSB:Para:24613
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03547803,91.64529601,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,8-Aug-15,2015,270628,Anoplocephalidae,MSB:Para:24614
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03547803,91.64529601,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,8-Aug-15,2015,270628,Anoplocephalidae,MSB:Para:24615
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Rhabditida,8-Aug-15,2015,270629,Cephaluris,MSB:Para:24616
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Rhabditida,8-Aug-15,2015,270629,Cephaluris,MSB:Para:24617
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Rhabditida,8-Aug-15,2015,270629,Cephaluris,MSB:Para:24618
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Oxyurida,8-Aug-15,2015,270629,Eugenuris,MSB:Para:24619
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Oxyurida,8-Aug-15,2015,270629,Eugenuris,MSB:Para:24620
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Oxyurida,8-Aug-15,2015,270629,Eugenuris,MSB:Para:24621
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,8-Aug-15,2015,270629,Anoplocephalidae,MSB:Para:24622
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03768499,91.65312999,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,8-Aug-15,2015,270629,Anoplocephalidae,MSB:Para:24623
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03405797,91.63843702,Cyclophyllidea,8-Aug-15,2015,270641,Catenotaenia,MSB:Para:24624
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03002997,91.636665,Cyclophyllidea,8-Aug-15,2015,270674,Arostrilepis macrocirrosa,MSB:Para:24625
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03359001,91.63744401,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,8-Aug-15,2015,270676,Anoplocephalidae,MSB:Para:24626
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03359001,91.63744401,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,8-Aug-15,2015,270676,Anoplocephalidae,MSB:Para:24640
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,8-Aug-15,50.03359001,91.63744401,Cyclophyllidea,8-Aug-15,2015,270676,Catenotaenia,MSB:Para:24641
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,9-Aug-15,49.86999596,91.20469901,Cyclophyllidea,9-Aug-15,2015,270705,Arostrilepis microtis,MSB:Para:24642
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,9-Aug-15,49.87298101,91.206236,Cyclophyllidea,9-Aug-15,2015,270731,Catenotaenia,MSB:Para:24643
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,9-Aug-15,49.86951903,91.20030102,Cyclophyllidea,10-Aug-15,2015,270741,Catenotaenia,MSB:Para:24644
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.87004902,91.20138204,Cyclophyllidea,10-Aug-15,2015,270763,Echinococcus,MSB:Para:24503
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.87114202,91.20098197,Cyclophyllidea,10-Aug-15,2015,270789,Echinococcus,MSB:Para:24502
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.87227299,91.20653003,Cestoda,10-Aug-15,2015,270790,Hymenolepididae,MSB:Para:24645
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.87249101,91.205043,Cestoda,10-Aug-15,2015,270800,Hymenolepididae,MSB:Para:24627
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.86900204,91.20923697,Cyclophyllidea,10-Aug-15,2015,270802,Arostrilepis,MSB:Para:24628
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.86900204,91.20923697,Cyclophyllidea,10-Aug-15,2015,270802,Arostrilepis,MSB:Para:24629
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.87176304,91.20487302,Cyclophyllidea,10-Aug-15,2015,270804,Catenotaenia,MSB:Para:24630
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,10-Aug-15,49.86998297,91.20923697,Cyclophyllidea,10-Aug-15,2015,270807,Catenotaenia,MSB:Para:24631
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.874936,91.206054,Strongylida,11-Aug-15,2015,270818,Murielus,MSB:Para:24632
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.874936,91.206054,Strongylida,11-Aug-15,2015,270818,Murielus,MSB:Para:24633
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.87208197,91.19845198,Cyclophyllidea,11-Aug-15,2015,270841,Catenotaenia,MSB:Para:24634
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.87211801,91.205446,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,11-Aug-15,2015,270847,Anoplocephalidae,MSB:Para:24635
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.87211801,91.205446,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,11-Aug-15,2015,270847,Anoplocephalidae,MSB:Para:24636
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.87211801,91.205446,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,11-Aug-15,2015,270847,Anoplocephalidae,MSB:Para:24637
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.87211801,91.205446,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,11-Aug-15,2015,270847,Anoplocephalidae,MSB:Para:24638
http://arctosdb.org/home/data/; http://creativecommons.org/licenses/by-nc/3.0,,Mongolia,Uvs,11-Aug-15,49.87211801,91.205446,Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea; Cyclophyllidea,11-Aug-15,2015,270847,Anoplocephalidae,MSB:Para:24639
